household_id,state,year,daily_water_liters_per_person,diet_profile,laundry_per_week,showers_per_week,bottled_water_per_week
3681,Assam,2022,162,Vegetarian,2,10,0
3682,Assam,2022,167,High Meat,4,7,1
3683,Assam,2022,161,Mixed,3,6,0
3684,Assam,2022,197,High Meat,1,9,2
3685,Assam,2022,138,Mixed,2,11,1
3686,Assam,2022,123,Vegetarian,0,4,1
3687,Assam,2022,141,Vegetarian,0,2,0
3688,Assam,2022,208,Mixed,2,5,0
3689,Assam,2022,258,Mixed,2,9,3
3690,Assam,2022,160,High Dairy,2,13,1
3691,Bihar,2022,142,Vegetarian,4,8,3
3692,Bihar,2022,134,Mixed,2,10,1
3693,Bihar,2022,188,Vegetarian,1,7,0
3694,Bihar,2022,133,High Meat,1,9,2
3695,Bihar,2022,213,Mixed,2,8,1
3696,Bihar,2022,187,Mixed,0,7,2
3697,Bihar,2022,225,Vegetarian,4,7,1
3698,Bihar,2022,148,Mixed,1,7,0
3699,Bihar,2022,164,Vegetarian,2,5,0
3700,Bihar,2022,163,Vegetarian,2,14,1
3701,Bihar,2022,81,Mixed,1,3,1
3702,Bihar,2022,147,Mixed,2,9,1
3703,Bihar,2022,160,Mixed,0,7,2
3704,Bihar,2022,211,Mixed,2,6,2
3705,Bihar,2022,212,Vegetarian,2,3,2
3706,Bihar,2022,139,Mixed,0,3,1
3707,Bihar,2022,203,Mixed,3,8,1
3708,Bihar,2022,301,Vegetarian,3,6,0
3709,Bihar,2022,192,Mixed,2,2,1
3710,Bihar,2022,194,Mixed,1,5,1
3711,Bihar,2022,166,Vegetarian,2,11,1
3712,Bihar,2022,198,Vegetarian,1,11,1
3713,Bihar,2022,242,Vegetarian,4,8,2
3714,Bihar,2022,126,Mixed,2,8,1
3715,Bihar,2022,174,Mixed,3,8,1
3716,Bihar,2022,213,Vegetarian,3,7,0
3717,Bihar,2022,231,Vegetarian,0,4,1
3718,Bihar,2022,126,Vegetarian,2,3,1
3719,Bihar,2022,217,Vegetarian,1,2,1
3720,Bihar,2022,106,High Meat,4,9,2
3721,Chhattisgarh,2022,248,Vegetarian,2,10,1
3722,Chhattisgarh,2022,104,Mixed,1,6,2
3723,Chhattisgarh,2022,252,Mixed,5,12,1
3724,Chhattisgarh,2022,104,Mixed,2,7,1
3725,Chhattisgarh,2022,123,Mixed,3,13,1
3726,Chhattisgarh,2022,165,High Dairy,1,14,1
3727,Chhattisgarh,2022,194,Vegetarian,3,12,0
3728,Chhattisgarh,2022,178,Vegetarian,2,6,2
3729,Chhattisgarh,2022,199,Mixed,2,6,0
3730,Chhattisgarh,2022,152,Vegetarian,2,5,1
3731,Chhattisgarh,2022,235,Mixed,4,10,1
3732,Chhattisgarh,2022,223,Vegetarian,1,6,1
3733,Chhattisgarh,2022,162,Vegetarian,0,3,1
3734,Chhattisgarh,2022,178,Vegetarian,4,10,0
3735,Chhattisgarh,2022,201,Vegetarian,3,5,1
3736,Chhattisgarh,2022,245,Mixed,0,6,1
3737,Chhattisgarh,2022,176,High Meat,3,6,0
3738,Chhattisgarh,2022,228,Mixed,1,5,0
3739,Chhattisgarh,2022,122,Mixed,2,6,2
3740,Chhattisgarh,2022,157,Vegetarian,0,9,0
3741,Chhattisgarh,2022,176,Mixed,2,8,0
3742,Chhattisgarh,2022,201,High Meat,2,9,0
3743,Chhattisgarh,2022,224,Mixed,1,7,0
3744,Chhattisgarh,2022,180,High Dairy,2,8,2
3745,Chhattisgarh,2022,207,High Dairy,3,12,3
3746,Chhattisgarh,2022,230,Mixed,1,10,0
3747,Chhattisgarh,2022,169,Vegetarian,2,6,1
3748,Chhattisgarh,2022,232,Mixed,0,8,0
3749,Chhattisgarh,2022,219,Mixed,3,6,0
3750,Chhattisgarh,2022,159,High Meat,2,7,0
3751,Delhi,2022,205,Mixed,1,9,0
3752,Delhi,2022,158,Mixed,3,9,0
3753,Delhi,2022,185,Mixed,2,7,0
3754,Delhi,2022,187,High Meat,0,8,2
3755,Delhi,2022,238,Vegetarian,2,1,1
3756,Delhi,2022,196,Vegetarian,3,7,0
3757,Delhi,2022,142,Mixed,2,5,2
3758,Delhi,2022,145,Mixed,1,5,0
3759,Delhi,2022,158,High Dairy,6,10,1
3760,Delhi,2022,180,Mixed,1,12,0
3761,Delhi,2022,199,Vegetarian,0,3,0
3762,Delhi,2022,191,High Dairy,1,11,1
3763,Delhi,2022,199,Mixed,2,5,0
3764,Delhi,2022,130,Vegetarian,2,7,1
3765,Delhi,2022,230,Vegetarian,3,7,1
3766,Delhi,2022,129,Vegetarian,1,3,0
3767,Delhi,2022,306,Vegetarian,3,4,0
3768,Delhi,2022,137,High Meat,0,6,0
3769,Delhi,2022,189,High Meat,0,8,1
3770,Delhi,2022,184,Mixed,5,4,0
3771,Delhi,2022,211,Mixed,2,7,1
3772,Delhi,2022,132,Vegetarian,1,3,2
3773,Delhi,2022,226,High Meat,2,9,1
3774,Delhi,2022,158,Vegetarian,2,10,1
3775,Delhi,2022,98,Vegetarian,3,9,2
3776,Delhi,2022,187,Mixed,1,5,2
3777,Delhi,2022,185,High Meat,0,9,0
3778,Delhi,2022,223,High Dairy,1,5,1
3779,Delhi,2022,148,High Meat,3,6,0
3780,Delhi,2022,150,Vegetarian,1,6,2
3781,Goa,2022,191,Mixed,2,9,1
3782,Goa,2022,207,Mixed,0,6,1
3783,Goa,2022,187,Vegetarian,1,3,1
3784,Goa,2022,154,Mixed,4,5,0
3785,Goa,2022,155,High Dairy,1,8,1
3786,Goa,2022,182,Vegetarian,2,9,0
3787,Goa,2022,165,Vegetarian,0,3,2
3788,Goa,2022,148,Mixed,1,8,1
3789,Goa,2022,208,Vegetarian,1,5,1
3790,Goa,2022,164,Mixed,5,4,0
3791,Goa,2022,140,Vegetarian,0,6,1
3792,Goa,2022,218,Mixed,1,13,0
3793,Goa,2022,180,Vegetarian,1,9,1
3794,Goa,2022,189,Vegetarian,4,7,3
3795,Goa,2022,198,Mixed,1,6,0
3796,Goa,2022,203,Vegetarian,4,4,3
3797,Goa,2022,222,High Dairy,4,9,2
3798,Goa,2022,167,Mixed,3,7,0
3799,Goa,2022,202,Vegetarian,2,3,0
3800,Goa,2022,109,Mixed,1,4,1
3801,Goa,2022,135,Mixed,2,11,1
3802,Goa,2022,172,Vegetarian,3,8,1
3803,Goa,2022,130,Mixed,2,7,1
3804,Goa,2022,172,Mixed,1,8,2
3805,Goa,2022,175,High Meat,2,5,1
3806,Goa,2022,248,Vegetarian,4,6,1
3807,Goa,2022,239,High Dairy,0,10,4
3808,Goa,2022,169,High Meat,5,2,1
3809,Goa,2022,216,Mixed,4,9,1
3810,Goa,2022,210,Mixed,1,8,0
3811,Gujarat,2022,178,Mixed,1,6,1
3812,Gujarat,2022,147,Mixed,3,3,2
3813,Gujarat,2022,189,High Dairy,0,4,0
3814,Gujarat,2022,180,Vegetarian,1,10,3
3815,Gujarat,2022,105,High Meat,1,9,2
3816,Gujarat,2022,143,Mixed,1,5,1
3817,Gujarat,2022,175,Mixed,7,5,0
3818,Gujarat,2022,172,High Dairy,2,4,0
3819,Gujarat,2022,202,High Meat,3,5,1
3820,Gujarat,2022,188,Vegetarian,3,7,3
3821,Gujarat,2022,167,Vegetarian,5,4,0
3822,Gujarat,2022,204,Mixed,0,5,1
3823,Gujarat,2022,185,Mixed,0,7,2
3824,Gujarat,2022,157,Mixed,2,5,2
3825,Gujarat,2022,168,Vegetarian,1,2,1
3826,Gujarat,2022,200,Mixed,3,8,0
3827,Gujarat,2022,87,Mixed,4,9,2
3828,Gujarat,2022,200,Mixed,7,11,0
3829,Gujarat,2022,138,Mixed,3,7,2
3830,Gujarat,2022,238,Mixed,0,7,1
3831,Gujarat,2022,254,Mixed,1,6,2
3832,Gujarat,2022,224,Vegetarian,0,8,0
3833,Gujarat,2022,214,Vegetarian,2,3,1
3834,Gujarat,2022,181,Mixed,2,3,2
3835,Gujarat,2022,155,Mixed,1,12,1
3836,Gujarat,2022,192,Vegetarian,4,6,1
3837,Gujarat,2022,161,Mixed,3,5,1
3838,Gujarat,2022,201,Mixed,2,11,2
3839,Gujarat,2022,195,Vegetarian,2,11,0
3840,Gujarat,2022,165,Vegetarian,2,6,0
3841,Haryana,2022,114,Mixed,3,10,1
3842,Haryana,2022,228,Vegetarian,1,10,0
3843,Haryana,2022,185,Vegetarian,4,5,1
3844,Haryana,2022,270,Vegetarian,2,7,1
3845,Haryana,2022,254,Vegetarian,1,8,2
3846,Haryana,2022,170,Vegetarian,2,8,0
3847,Haryana,2022,131,Vegetarian,4,5,0
3848,Haryana,2022,186,High Meat,7,10,3
3849,Haryana,2022,128,Mixed,2,7,2
3850,Haryana,2022,204,High Dairy,3,4,0
3851,Haryana,2022,226,High Dairy,2,7,1
3852,Haryana,2022,153,Mixed,3,6,0
3853,Haryana,2022,171,Mixed,1,9,2
3854,Haryana,2022,132,Mixed,1,9,3
3855,Haryana,2022,216,Vegetarian,1,6,0
3856,Haryana,2022,205,Mixed,2,6,0
3857,Haryana,2022,224,Vegetarian,1,6,1
3858,Haryana,2022,243,Mixed,2,4,2
3859,Haryana,2022,216,Mixed,3,5,1
3860,Haryana,2022,162,Mixed,2,4,0
3861,Haryana,2022,200,Vegetarian,1,10,2
3862,Haryana,2022,152,High Dairy,2,9,1
3863,Haryana,2022,208,Vegetarian,3,13,2
3864,Haryana,2022,123,Vegetarian,0,8,0
3865,Haryana,2022,192,High Meat,2,7,0
3866,Haryana,2022,234,Vegetarian,0,5,1
3867,Haryana,2022,188,Vegetarian,4,6,0
3868,Haryana,2022,148,Mixed,1,9,2
3869,Haryana,2022,198,Vegetarian,0,4,0
3870,Haryana,2022,142,High Meat,0,3,0
3871,Himachal Pradesh,2022,123,Mixed,5,8,1
3872,Himachal Pradesh,2022,137,Vegetarian,3,9,2
3873,Himachal Pradesh,2022,171,Vegetarian,0,8,1
3874,Himachal Pradesh,2022,145,Mixed,0,6,0
3875,Himachal Pradesh,2022,171,Vegetarian,2,10,0
3876,Himachal Pradesh,2022,169,Vegetarian,2,11,4
3877,Himachal Pradesh,2022,177,Mixed,1,2,2
3878,Himachal Pradesh,2022,209,Vegetarian,2,7,2
3879,Himachal Pradesh,2022,174,High Meat,6,7,1
3880,Himachal Pradesh,2022,125,High Meat,6,7,1
3881,Himachal Pradesh,2022,217,Mixed,3,6,1
3882,Himachal Pradesh,2022,180,Mixed,3,11,0
3883,Himachal Pradesh,2022,164,High Meat,1,4,0
3884,Himachal Pradesh,2022,202,Vegetarian,2,3,0
3885,Himachal Pradesh,2022,184,Mixed,0,4,0
3886,Himachal Pradesh,2022,181,Vegetarian,2,3,2
3887,Himachal Pradesh,2022,190,Mixed,0,2,0
3888,Himachal Pradesh,2022,236,Mixed,5,8,0
3889,Himachal Pradesh,2022,139,Vegetarian,4,4,1
3890,Himachal Pradesh,2022,237,High Dairy,1,5,3
3891,Himachal Pradesh,2022,132,Mixed,2,3,0
3892,Himachal Pradesh,2022,128,Vegetarian,1,6,1
3893,Himachal Pradesh,2022,182,Mixed,2,7,3
3894,Himachal Pradesh,2022,148,Mixed,4,6,2
3895,Himachal Pradesh,2022,204,Mixed,3,2,0
3896,Himachal Pradesh,2022,199,Mixed,2,9,0
3897,Himachal Pradesh,2022,209,High Meat,0,11,0
3898,Himachal Pradesh,2022,210,High Dairy,2,5,3
3899,Himachal Pradesh,2022,118,Vegetarian,1,7,0
3900,Himachal Pradesh,2022,238,Vegetarian,2,5,0
3901,Jammu & Kashmir,2022,164,Vegetarian,3,7,2
3902,Jammu & Kashmir,2022,148,Mixed,2,5,1
3903,Jammu & Kashmir,2022,178,High Meat,4,8,0
3904,Jammu & Kashmir,2022,164,Vegetarian,4,4,0
3905,Jammu & Kashmir,2022,149,Mixed,2,8,1
3906,Jammu & Kashmir,2022,147,Vegetarian,2,6,1
3907,Jammu & Kashmir,2022,180,Vegetarian,5,7,0
3908,Jammu & Kashmir,2022,145,High Meat,1,3,1
3909,Jammu & Kashmir,2022,240,High Dairy,0,4,1
3910,Jammu & Kashmir,2022,178,High Dairy,0,4,0
3911,Jammu & Kashmir,2022,257,Mixed,1,6,2
3912,Jammu & Kashmir,2022,180,Vegetarian,2,12,0
3913,Jammu & Kashmir,2022,196,Vegetarian,3,6,1
3914,Jammu & Kashmir,2022,97,Mixed,3,6,3
3915,Jammu & Kashmir,2022,148,Vegetarian,0,6,2
3916,Jammu & Kashmir,2022,105,Mixed,1,8,1
3917,Jammu & Kashmir,2022,180,High Dairy,4,6,2
3918,Jammu & Kashmir,2022,183,Mixed,3,9,0
3919,Jammu & Kashmir,2022,252,Mixed,1,5,0
3920,Jammu & Kashmir,2022,184,High Meat,2,9,0
3921,Jammu & Kashmir,2022,153,Mixed,3,4,3
3922,Jammu & Kashmir,2022,237,Mixed,2,9,2
3923,Jammu & Kashmir,2022,149,High Dairy,0,6,1
3924,Jammu & Kashmir,2022,190,Mixed,2,6,0
3925,Jammu & Kashmir,2022,194,Vegetarian,3,10,0
3926,Jammu & Kashmir,2022,197,Mixed,4,11,0
3927,Jammu & Kashmir,2022,155,High Dairy,2,4,1
3928,Jammu & Kashmir,2022,87,Mixed,1,4,1
3929,Jammu & Kashmir,2022,240,Mixed,1,6,4
3930,Jammu & Kashmir,2022,188,Vegetarian,1,3,2
3931,Jharkhand,2022,107,High Meat,0,8,0
3932,Jharkhand,2022,130,Mixed,1,13,0
3933,Jharkhand,2022,103,Vegetarian,6,2,2
3934,Jharkhand,2022,238,Vegetarian,1,10,3
3935,Jharkhand,2022,208,Mixed,1,5,1
3936,Jharkhand,2022,154,Vegetarian,1,7,5
3937,Jharkhand,2022,158,Vegetarian,2,6,2
3938,Jharkhand,2022,193,Mixed,2,8,1
3939,Jharkhand,2022,274,Mixed,2,11,0
3940,Jharkhand,2022,173,Mixed,2,7,2
3941,Jharkhand,2022,206,Mixed,2,7,0
3942,Jharkhand,2022,187,Vegetarian,1,6,1
3943,Jharkhand,2022,161,Mixed,0,4,1
3944,Jharkhand,2022,159,Mixed,3,7,1
3945,Jharkhand,2022,164,Mixed,0,6,1
3946,Jharkhand,2022,186,Mixed,1,7,0
3947,Jharkhand,2022,226,Mixed,2,4,0
3948,Jharkhand,2022,95,High Meat,2,9,1
3949,Jharkhand,2022,272,Vegetarian,2,6,0
3950,Jharkhand,2022,166,Vegetarian,2,9,3
3951,Jharkhand,2022,157,Mixed,1,4,1
3952,Jharkhand,2022,221,Mixed,1,14,0
3953,Jharkhand,2022,187,Mixed,1,7,1
3954,Jharkhand,2022,170,Mixed,6,12,0
3955,Jharkhand,2022,175,Mixed,0,5,1
3956,Jharkhand,2022,215,High Meat,1,9,1
3957,Jharkhand,2022,171,Vegetarian,3,5,0
3958,Jharkhand,2022,163,Vegetarian,1,8,0
3959,Jharkhand,2022,160,Vegetarian,4,4,1
3960,Jharkhand,2022,138,Mixed,4,9,1
3961,Karnataka,2022,146,Mixed,3,7,1
3962,Karnataka,2022,176,Mixed,2,9,4
3963,Karnataka,2022,230,Mixed,1,5,0
3964,Karnataka,2022,205,Vegetarian,1,1,3
3965,Karnataka,2022,176,Mixed,3,9,1
3966,Karnataka,2022,231,Mixed,2,8,0
3967,Karnataka,2022,186,High Meat,2,6,1
3968,Karnataka,2022,248,Mixed,3,7,0
3969,Karnataka,2022,181,Mixed,4,9,3
3970,Karnataka,2022,252,Vegetarian,4,5,1
3971,Karnataka,2022,178,Mixed,1,5,0
3972,Karnataka,2022,270,Mixed,1,7,1
3973,Karnataka,2022,173,Mixed,2,5,1
3974,Karnataka,2022,106,Mixed,2,8,2
3975,Karnataka,2022,143,Mixed,2,10,0
3976,Karnataka,2022,196,Mixed,5,6,0
3977,Karnataka,2022,196,Vegetarian,0,9,0
3978,Karnataka,2022,149,High Meat,2,6,1
3979,Karnataka,2022,187,Vegetarian,4,5,1
3980,Karnataka,2022,185,Vegetarian,0,3,0
3981,Karnataka,2022,126,Vegetarian,1,6,1
3982,Karnataka,2022,175,High Meat,2,8,0
3983,Karnataka,2022,226,Mixed,3,6,1
3984,Karnataka,2022,237,Mixed,1,4,0
3985,Karnataka,2022,174,Mixed,0,7,0
3986,Karnataka,2022,174,Mixed,4,10,1
3987,Karnataka,2022,235,Mixed,1,4,0
3988,Karnataka,2022,132,High Meat,1,15,1
3989,Karnataka,2022,238,Vegetarian,1,14,0
3990,Karnataka,2022,192,High Meat,3,7,1
3991,Kerala,2022,180,Vegetarian,1,8,1
3992,Kerala,2022,217,Mixed,2,5,0
3993,Kerala,2022,170,High Dairy,3,3,0
3994,Kerala,2022,96,Vegetarian,1,1,2
3995,Kerala,2022,295,Vegetarian,4,7,0
3996,Kerala,2022,153,Mixed,2,4,1
3997,Kerala,2022,147,High Meat,2,8,0
3998,Kerala,2022,192,Mixed,1,4,0
3999,Kerala,2022,149,Vegetarian,2,6,2
4000,Kerala,2022,142,Vegetarian,2,6,1
4001,Kerala,2022,124,Mixed,4,4,1
4002,Kerala,2022,198,Vegetarian,2,8,0
4003,Kerala,2022,126,Mixed,2,9,2
4004,Kerala,2022,161,Mixed,0,9,0
4005,Kerala,2022,246,Vegetarian,1,9,1
4006,Kerala,2022,160,High Meat,1,3,2
4007,Kerala,2022,165,High Dairy,3,12,1
4008,Kerala,2022,124,High Meat,1,7,0
4009,Kerala,2022,204,Vegetarian,2,6,0
4010,Kerala,2022,214,Mixed,1,9,1
4011,Kerala,2022,187,Mixed,1,6,1
4012,Kerala,2022,181,Mixed,1,5,1
4013,Kerala,2022,169,High Dairy,5,8,1
4014,Kerala,2022,227,Vegetarian,1,9,2
4015,Kerala,2022,216,High Meat,2,11,1
4016,Kerala,2022,133,Vegetarian,1,11,4
4017,Kerala,2022,229,Mixed,4,4,0
4018,Kerala,2022,135,Mixed,2,4,1
4019,Kerala,2022,194,Mixed,0,7,0
4020,Kerala,2022,161,Vegetarian,3,7,2
4021,Madhya Pradesh,2022,176,Mixed,3,6,2
4022,Madhya Pradesh,2022,190,High Dairy,2,1,3
4023,Madhya Pradesh,2022,163,Vegetarian,1,3,0
4024,Madhya Pradesh,2022,164,Vegetarian,2,6,0
4025,Madhya Pradesh,2022,205,Mixed,0,1,1
4026,Madhya Pradesh,2022,127,Mixed,2,12,2
4027,Madhya Pradesh,2022,184,Vegetarian,5,5,0
4028,Madhya Pradesh,2022,138,Vegetarian,0,12,2
4029,Madhya Pradesh,2022,143,High Dairy,2,6,2
4030,Madhya Pradesh,2022,178,Mixed,1,9,2
4031,Madhya Pradesh,2022,234,Mixed,2,6,1
4032,Madhya Pradesh,2022,198,Mixed,5,9,0
4033,Madhya Pradesh,2022,194,Vegetarian,2,7,1
4034,Madhya Pradesh,2022,130,Vegetarian,3,6,3
4035,Madhya Pradesh,2022,204,High Dairy,4,5,1
4036,Madhya Pradesh,2022,158,Vegetarian,2,5,1
4037,Madhya Pradesh,2022,224,Mixed,2,6,2
4038,Madhya Pradesh,2022,151,Vegetarian,6,7,2
4039,Madhya Pradesh,2022,137,Vegetarian,1,3,1
4040,Madhya Pradesh,2022,206,Vegetarian,2,10,2
4041,Madhya Pradesh,2022,160,High Dairy,3,5,2
4042,Madhya Pradesh,2022,193,High Meat,2,7,1
4043,Madhya Pradesh,2022,132,High Dairy,0,10,0
4044,Madhya Pradesh,2022,192,Mixed,1,9,2
4045,Madhya Pradesh,2022,150,High Dairy,4,9,1
4046,Madhya Pradesh,2022,115,High Meat,3,9,2
4047,Madhya Pradesh,2022,198,Vegetarian,0,8,0
4048,Madhya Pradesh,2022,152,Mixed,2,7,0
4049,Madhya Pradesh,2022,213,Mixed,1,12,1
4050,Madhya Pradesh,2022,220,Mixed,1,3,1
4051,Maharashtra,2022,178,Mixed,4,8,0
4052,Maharashtra,2022,180,Vegetarian,1,6,0
4053,Maharashtra,2022,99,Vegetarian,4,6,1
4054,Maharashtra,2022,185,Vegetarian,2,12,0
4055,Maharashtra,2022,211,Mixed,2,10,0
4056,Maharashtra,2022,184,Mixed,1,6,2
4057,Maharashtra,2022,169,Mixed,1,5,2
4058,Maharashtra,2022,116,High Meat,4,6,0
4059,Maharashtra,2022,194,Vegetarian,2,8,1
4060,Maharashtra,2022,189,Vegetarian,4,7,1
4061,Maharashtra,2022,207,Vegetarian,3,6,0
4062,Maharashtra,2022,216,Mixed,2,6,3
4063,Maharashtra,2022,152,Mixed,1,4,1
4064,Maharashtra,2022,210,Vegetarian,1,9,0
4065,Maharashtra,2022,178,Mixed,1,6,1
4066,Maharashtra,2022,165,High Dairy,2,6,0
4067,Maharashtra,2022,245,Mixed,0,7,2
4068,Maharashtra,2022,279,High Meat,0,8,0
4069,Maharashtra,2022,193,Vegetarian,4,3,2
4070,Maharashtra,2022,171,Mixed,0,6,0
4071,Maharashtra,2022,170,Vegetarian,2,8,0
4072,Maharashtra,2022,210,Vegetarian,0,5,1
4073,Maharashtra,2022,176,Mixed,0,5,1
4074,Maharashtra,2022,220,Mixed,1,6,1
4075,Maharashtra,2022,126,High Dairy,2,5,0
4076,Maharashtra,2022,254,Vegetarian,3,4,1
4077,Maharashtra,2022,150,High Meat,4,7,2
4078,Maharashtra,2022,183,Mixed,0,4,0
4079,Maharashtra,2022,133,Mixed,2,5,1
4080,Maharashtra,2022,177,Vegetarian,1,5,1
4081,Manipur,2022,192,Mixed,1,6,0
4082,Manipur,2022,233,Mixed,2,3,0
4083,Manipur,2022,183,High Dairy,2,5,1
4084,Manipur,2022,182,Mixed,3,8,1
4085,Manipur,2022,168,Vegetarian,1,7,2
4086,Manipur,2022,204,Mixed,1,9,0
4087,Manipur,2022,159,Mixed,3,5,1
4088,Manipur,2022,257,Mixed,3,8,1
4089,Manipur,2022,198,Vegetarian,1,3,1
4090,Manipur,2022,233,High Meat,3,6,0
4091,Manipur,2022,253,High Dairy,1,3,0
4092,Manipur,2022,116,Mixed,1,2,2
4093,Manipur,2022,154,High Dairy,2,9,2
4094,Manipur,2022,215,Mixed,2,13,1
4095,Manipur,2022,130,Vegetarian,1,13,2
4096,Manipur,2022,208,Mixed,4,6,1
4097,Manipur,2022,226,Vegetarian,0,8,1
4098,Manipur,2022,187,Mixed,3,1,0
4099,Manipur,2022,143,Mixed,1,2,1
4100,Manipur,2022,142,Mixed,5,11,1
4101,Manipur,2022,114,Vegetarian,0,6,2
4102,Manipur,2022,135,Vegetarian,3,8,1
4103,Manipur,2022,172,Mixed,0,4,1
4104,Manipur,2022,215,Vegetarian,2,10,2
4105,Manipur,2022,299,Mixed,1,5,1
4106,Manipur,2022,179,Vegetarian,1,7,2
4107,Manipur,2022,207,High Dairy,5,3,1
4108,Manipur,2022,226,Vegetarian,2,8,2
4109,Manipur,2022,180,High Dairy,0,9,0
4110,Manipur,2022,138,High Dairy,5,12,1
4111,Meghalaya,2022,161,Mixed,3,11,2
4112,Meghalaya,2022,202,Mixed,3,6,1
4113,Meghalaya,2022,174,Mixed,2,12,0
4114,Meghalaya,2022,162,Vegetarian,2,4,0
4115,Meghalaya,2022,297,High Meat,0,9,0
4116,Meghalaya,2022,180,Mixed,0,8,3
4117,Meghalaya,2022,292,Vegetarian,2,7,2
4118,Meghalaya,2022,165,High Dairy,2,11,0
4119,Meghalaya,2022,204,High Meat,3,6,0
4120,Meghalaya,2022,189,High Meat,3,3,1
4121,Meghalaya,2022,94,Vegetarian,3,9,1
4122,Meghalaya,2022,177,High Meat,4,5,1
4123,Meghalaya,2022,154,High Meat,2,4,0
4124,Meghalaya,2022,261,Vegetarian,3,6,6
4125,Meghalaya,2022,157,Mixed,1,7,3
4126,Meghalaya,2022,106,Vegetarian,0,3,0
4127,Meghalaya,2022,217,Vegetarian,2,5,0
4128,Meghalaya,2022,216,High Meat,2,15,0
4129,Meghalaya,2022,193,Mixed,2,3,1
4130,Meghalaya,2022,165,Vegetarian,2,4,1
4131,Meghalaya,2022,126,Vegetarian,2,7,0
4132,Meghalaya,2022,188,Mixed,1,10,1
4133,Meghalaya,2022,154,Vegetarian,1,8,1
4134,Meghalaya,2022,184,Vegetarian,3,9,0
4135,Meghalaya,2022,186,Mixed,2,7,2
4136,Meghalaya,2022,142,Vegetarian,1,4,1
4137,Meghalaya,2022,144,Mixed,1,6,0
4138,Meghalaya,2022,216,Mixed,0,7,3
4139,Meghalaya,2022,234,Mixed,2,8,1
4140,Meghalaya,2022,139,High Meat,0,5,1
4141,Mizoram,2022,160,Vegetarian,2,5,2
4142,Mizoram,2022,218,Mixed,1,6,0
4143,Mizoram,2022,183,Mixed,2,9,0
4144,Mizoram,2022,206,Vegetarian,2,11,0
4145,Mizoram,2022,160,Mixed,2,7,0
4146,Mizoram,2022,173,Mixed,3,12,0
4147,Mizoram,2022,193,Vegetarian,2,6,0
4148,Mizoram,2022,199,Mixed,0,6,3
4149,Mizoram,2022,174,Mixed,1,8,2
4150,Mizoram,2022,138,Mixed,3,5,2
4151,Mizoram,2022,84,High Meat,3,6,2
4152,Mizoram,2022,191,Mixed,1,3,3
4153,Mizoram,2022,254,High Meat,1,4,1
4154,Mizoram,2022,182,Mixed,2,6,0
4155,Mizoram,2022,208,Mixed,2,4,0
4156,Mizoram,2022,179,High Dairy,3,8,0
4157,Mizoram,2022,197,Mixed,7,1,1
4158,Mizoram,2022,289,Vegetarian,1,4,0
4159,Mizoram,2022,211,Vegetarian,7,9,2
4160,Mizoram,2022,127,Mixed,3,1,0
4161,Mizoram,2022,206,Mixed,2,5,2
4162,Mizoram,2022,146,Mixed,2,7,1
4163,Mizoram,2022,225,High Dairy,0,5,3
4164,Mizoram,2022,133,Vegetarian,3,8,1
4165,Mizoram,2022,170,High Dairy,0,3,2
4166,Mizoram,2022,156,Mixed,1,6,3
4167,Mizoram,2022,157,Mixed,3,8,0
4168,Mizoram,2022,176,High Meat,2,3,3
4169,Mizoram,2022,150,Mixed,2,6,0
4170,Mizoram,2022,170,Vegetarian,1,4,2
4171,Nagaland,2022,154,Mixed,5,5,0
4172,Nagaland,2022,164,High Dairy,5,7,0
4173,Nagaland,2022,219,Mixed,3,4,1
4174,Nagaland,2022,150,High Meat,6,7,1
4175,Nagaland,2022,273,Mixed,5,11,0
4176,Nagaland,2022,227,High Dairy,0,9,2
4177,Nagaland,2022,113,Mixed,4,7,1
4178,Nagaland,2022,194,High Meat,5,10,2
4179,Nagaland,2022,200,Vegetarian,5,5,0
4180,Nagaland,2022,148,Mixed,0,5,0
4181,Nagaland,2022,207,High Dairy,3,13,1
4182,Nagaland,2022,168,High Dairy,2,8,1
4183,Nagaland,2022,189,Vegetarian,2,8,1
4184,Nagaland,2022,250,Vegetarian,1,4,2
4185,Nagaland,2022,153,Mixed,3,4,1
4186,Nagaland,2022,200,Mixed,0,6,3
4187,Nagaland,2022,136,Mixed,2,4,2
4188,Nagaland,2022,146,Mixed,2,7,1
4189,Nagaland,2022,112,High Meat,1,5,0
4190,Nagaland,2022,159,High Dairy,1,5,1
4191,Nagaland,2022,135,Mixed,3,4,2
4192,Nagaland,2022,175,Mixed,3,3,0
4193,Nagaland,2022,197,High Meat,3,8,1
4194,Nagaland,2022,181,Vegetarian,0,4,1
4195,Nagaland,2022,166,High Dairy,2,6,2
4196,Nagaland,2022,176,High Meat,3,7,1
4197,Nagaland,2022,245,Mixed,0,12,0
4198,Nagaland,2022,162,Vegetarian,2,8,1
4199,Nagaland,2022,165,Mixed,0,5,0
4200,Nagaland,2022,154,Vegetarian,2,5,2
4201,Odisha,2022,159,Vegetarian,4,8,1
4202,Odisha,2022,209,Vegetarian,4,8,0
4203,Odisha,2022,193,Mixed,0,7,3
4204,Odisha,2022,180,Vegetarian,0,6,0
4205,Odisha,2022,190,Mixed,1,10,0
4206,Odisha,2022,137,High Meat,0,9,0
4207,Odisha,2022,162,Mixed,2,13,4
4208,Odisha,2022,141,Vegetarian,4,9,0
